transaction_date,customer_name,transaction_type,revenue,cost,product,order_status,department,profit,forecasted_revenue
2025-11-28,Customer_0968,Sale,1130579103.00,938380655.49,Product_0968,Processing,Marketing,192198447.51,1119273311.97
2025-11-29,Customer_0969,Sale,29608105.00,18653106.15,Product_0969,Shipped,Operations,10954998.85,29608105.00
2025-11-30,Customer_0970,Sale,1141673817.00,856255362.75,Product_0970,Delivered,Finance,285418454.25,1198757507.85
2025-12-01,Customer_0971,Sale,1006333802.00,956017111.90,Product_0971,Cancelled,IT,50316690.10,1026460478.04
2025-12-02,Customer_0972,Return,2146452848.00,2897502019.00,Product_0972,Returned,HR,-751049171.00,0.00
2025-12-03,Customer_0973,Sale,928152636.00,612580739.76,Product_0973,Completed,Support,315571896.24,918871109.64
2025-12-04,Customer_0974,Sale,1929061824.00,1138146476.16,Product_0974,Processing,Sales,790915347.84,1871189969.28
2025-12-05,Customer_0975,Sale,1718123984.00,1168324309.12,Product_0975,Shipped,Marketing,549799674.88,1804030183.20
2025-12-06,Customer_0976,Sale,366404305.00,304115573.15,Product_0976,Delivered,Operations,62288731.85,348084089.75
2025-12-07,Customer_0977,Sale,538825979.00,511884680.05,Product_0977,Cancelled,Finance,26941298.95,549602498.58
2025-12-08,Customer_0978,Return,1268895181.00,1468586236.00,Product_0978,Returned,IT,-199691055.00,0.00
2025-12-09,Customer_0979,Sale,1693551256.00,1439518567.60,Product_0979,Completed,HR,254032688.40,1778228818.80
2025-12-10,Customer_0980,Sale,1457845294.00,1093383970.50,Product_0980,Processing,Support,364461323.50,1559894464.58
2025-12-11,Customer_0981,Sale,916859190.00,770161719.60,Product_0981,Shipped,Sales,146697470.40,944364965.70
2025-12-12,Customer_0982,Sale,1786243893.00,1339682919.75,Product_0982,Delivered,Marketing,446560973.25,1947005843.37
2025-12-13,Customer_0983,Sale,159489857.00,151515364.15,Product_0983,Cancelled,Operations,7974492.85,162679654.14
2025-12-14,Customer_0984,Return,533036165.00,1409900292.00,Product_0984,Returned,Finance,-876864127.00,0.00
2025-12-15,Customer_0985,Sale,1870817885.00,1384405234.90,Product_0985,Completed,IT,486412650.10,1814693348.45
2025-12-16,Customer_0986,Sale,559760625.00,380637225.00,Product_0986,Processing,HR,179123400.00,548565412.50
2025-12-17,Customer_0987,Sale,1455945698.00,975483617.66,Product_0987,Shipped,Support,480462080.34,1543302439.88
2025-12-18,Customer_0988,Sale,2113626502.00,1331584696.26,Product_0988,Delivered,Sales,782041805.74,2050217706.94
2025-12-19,Customer_0989,Sale,959797082.00,911807227.90,Product_0989,Cancelled,Marketing,47989854.10,978993023.64
2025-12-20,Customer_0990,Return,1720987680.00,2877579970.00,Product_0990,Returned,Operations,-1156592290.00,0.00
2025-12-21,Customer_0991,Sale,1415987197.00,1005350909.87,Product_0991,Completed,Finance,410636287.13,1345187837.15
2025-12-22,Customer_0992,Sale,991230491.00,822721307.53,Product_0992,Processing,IT,168509183.47,981318186.09
2025-12-23,Customer_0993,Sale,740794601.00,466700598.63,Product_0993,Shipped,HR,274094002.37,777834331.05
2025-12-24,Customer_0994,Sale,1742482208.00,1202312723.52,Product_0994,Delivered,Support,540169484.48,1829606318.40
2025-12-25,Customer_0995,Sale,1511683655.00,1436099472.25,Product_0995,Cancelled,Sales,75584182.75,1541917328.10
2025-12-26,Customer_0996,Return,862288426.00,1893099930.00,Product_0996,Returned,Marketing,-1030811504.00,0.00
2025-12-27,Customer_0997,Sale,2061436519.00,1319319372.16,Product_0997,Completed,Operations,742117146.84,2061436519.00
2025-12-28,Customer_0998,Sale,2104433626.00,1578325219.50,Product_0998,Processing,Finance,526108406.50,2209655307.30
2025-12-29,Customer_0999,Sale,1628835190.00,1400798263.40,Product_0999,Shipped,IT,228036926.60,1693988597.60
2025-12-30,Customer_1000,Sale,653143316.00,476794620.68,Product_1000,Delivered,HR,176348695.32,705394781.28
