name,email,phone,address,city,country,tax_id,contact_person,total_purchased,purchase_order_count,rating,status,notes
Supplier_0650,supplier0650@example.com,0700000650,SupplierAddr_0650_BacNinh,BacNinh,Vietnam,TAX000000650,Contact_0650,1378117369.00,12,good,inactive,demo_data
Supplier_0651,supplier0651@example.com,0700000651,SupplierAddr_0651_HaNoi,HaNoi,Vietnam,TAX000000651,Contact_0651,1481013005.00,81,average,blocked,demo_data
Supplier_0652,supplier0652@example.com,0700000652,SupplierAddr_0652_HoChiMinh,HoChiMinh,Vietnam,TAX000000652,Contact_0652,258945052.00,0,poor,active,demo_data
Supplier_0653,supplier0653@example.com,0700000653,SupplierAddr_0653_DaNang,DaNang,Vietnam,TAX000000653,Contact_0653,279539761.00,186,excellent,inactive,demo_data
Supplier_0654,supplier0654@example.com,0700000654,SupplierAddr_0654_HaiPhong,HaiPhong,Vietnam,TAX000000654,Contact_0654,1507898997.00,107,good,blocked,demo_data
Supplier_0655,supplier0655@example.com,0700000655,SupplierAddr_0655_CanTho,CanTho,Vietnam,TAX000000655,Contact_0655,1409769797.00,233,average,active,demo_data
Supplier_0656,supplier0656@example.com,0700000656,SupplierAddr_0656_Hue,Hue,Vietnam,TAX000000656,Contact_0656,846887147.00,244,poor,inactive,demo_data
Supplier_0657,supplier0657@example.com,0700000657,SupplierAddr_0657_NhaTrang,NhaTrang,Vietnam,TAX000000657,Contact_0657,276836140.00,67,excellent,blocked,demo_data
Supplier_0658,supplier0658@example.com,0700000658,SupplierAddr_0658_VungTau,VungTau,Vietnam,TAX000000658,Contact_0658,1288519641.00,119,good,active,demo_data
Supplier_0659,supplier0659@example.com,0700000659,SupplierAddr_0659_BinhDuong,BinhDuong,Vietnam,TAX000000659,Contact_0659,1303526351.00,392,average,inactive,demo_data
Supplier_0660,supplier0660@example.com,0700000660,SupplierAddr_0660_BacNinh,BacNinh,Vietnam,TAX000000660,Contact_0660,1695965443.00,54,poor,blocked,demo_data
Supplier_0661,supplier0661@example.com,0700000661,SupplierAddr_0661_HaNoi,HaNoi,Vietnam,TAX000000661,Contact_0661,1460566702.00,66,excellent,active,demo_data
Supplier_0662,supplier0662@example.com,0700000662,SupplierAddr_0662_HoChiMinh,HoChiMinh,Vietnam,TAX000000662,Contact_0662,1288390016.00,287,good,inactive,demo_data
Supplier_0663,supplier0663@example.com,0700000663,SupplierAddr_0663_DaNang,DaNang,Vietnam,TAX000000663,Contact_0663,506609400.00,336,average,blocked,demo_data
Supplier_0664,supplier0664@example.com,0700000664,SupplierAddr_0664_HaiPhong,HaiPhong,Vietnam,TAX000000664,Contact_0664,171445377.00,136,poor,active,demo_data
Supplier_0665,supplier0665@example.com,0700000665,SupplierAddr_0665_CanTho,CanTho,Vietnam,TAX000000665,Contact_0665,49797476.00,264,excellent,inactive,demo_data
Supplier_0666,supplier0666@example.com,0700000666,SupplierAddr_0666_Hue,Hue,Vietnam,TAX000000666,Contact_0666,2009791726.00,222,good,blocked,demo_data
Supplier_0667,supplier0667@example.com,0700000667,SupplierAddr_0667_NhaTrang,NhaTrang,Vietnam,TAX000000667,Contact_0667,1480133037.00,289,average,active,demo_data
Supplier_0668,supplier0668@example.com,0700000668,SupplierAddr_0668_VungTau,VungTau,Vietnam,TAX000000668,Contact_0668,1673557327.00,212,poor,inactive,demo_data
Supplier_0669,supplier0669@example.com,0700000669,SupplierAddr_0669_BinhDuong,BinhDuong,Vietnam,TAX000000669,Contact_0669,135048834.00,55,excellent,blocked,demo_data
Supplier_0670,supplier0670@example.com,0700000670,SupplierAddr_0670_BacNinh,BacNinh,Vietnam,TAX000000670,Contact_0670,790291723.00,244,good,active,demo_data
Supplier_0671,supplier0671@example.com,0700000671,SupplierAddr_0671_HaNoi,HaNoi,Vietnam,TAX000000671,Contact_0671,1241642836.00,200,average,inactive,demo_data
Supplier_0672,supplier0672@example.com,0700000672,SupplierAddr_0672_HoChiMinh,HoChiMinh,Vietnam,TAX000000672,Contact_0672,1596903402.00,395,poor,blocked,demo_data
Supplier_0673,supplier0673@example.com,0700000673,SupplierAddr_0673_DaNang,DaNang,Vietnam,TAX000000673,Contact_0673,465165447.00,193,excellent,active,demo_data
Supplier_0674,supplier0674@example.com,0700000674,SupplierAddr_0674_HaiPhong,HaiPhong,Vietnam,TAX000000674,Contact_0674,1706421917.00,87,good,inactive,demo_data
Supplier_0675,supplier0675@example.com,0700000675,SupplierAddr_0675_CanTho,CanTho,Vietnam,TAX000000675,Contact_0675,805447928.00,309,average,blocked,demo_data
Supplier_0676,supplier0676@example.com,0700000676,SupplierAddr_0676_Hue,Hue,Vietnam,TAX000000676,Contact_0676,582508267.00,120,poor,active,demo_data
Supplier_0677,supplier0677@example.com,0700000677,SupplierAddr_0677_NhaTrang,NhaTrang,Vietnam,TAX000000677,Contact_0677,431744856.00,55,excellent,inactive,demo_data
Supplier_0678,supplier0678@example.com,0700000678,SupplierAddr_0678_VungTau,VungTau,Vietnam,TAX000000678,Contact_0678,1731198026.00,25,good,blocked,demo_data
Supplier_0679,supplier0679@example.com,0700000679,SupplierAddr_0679_BinhDuong,BinhDuong,Vietnam,TAX000000679,Contact_0679,505460972.00,21,average,active,demo_data
Supplier_0680,supplier0680@example.com,0700000680,SupplierAddr_0680_BacNinh,BacNinh,Vietnam,TAX000000680,Contact_0680,841475364.00,344,poor,inactive,demo_data
Supplier_0681,supplier0681@example.com,0700000681,SupplierAddr_0681_HaNoi,HaNoi,Vietnam,TAX000000681,Contact_0681,629269312.00,204,excellent,blocked,demo_data
Supplier_0682,supplier0682@example.com,0700000682,SupplierAddr_0682_HoChiMinh,HoChiMinh,Vietnam,TAX000000682,Contact_0682,1560294829.00,169,good,active,demo_data
Supplier_0683,supplier0683@example.com,0700000683,SupplierAddr_0683_DaNang,DaNang,Vietnam,TAX000000683,Contact_0683,335798668.00,176,average,inactive,demo_data
Supplier_0684,supplier0684@example.com,0700000684,SupplierAddr_0684_HaiPhong,HaiPhong,Vietnam,TAX000000684,Contact_0684,1662168555.00,352,poor,blocked,demo_data
Supplier_0685,supplier0685@example.com,0700000685,SupplierAddr_0685_CanTho,CanTho,Vietnam,TAX000000685,Contact_0685,1750768513.00,234,excellent,active,demo_data
Supplier_0686,supplier0686@example.com,0700000686,SupplierAddr_0686_Hue,Hue,Vietnam,TAX000000686,Contact_0686,1451921453.00,56,good,inactive,demo_data
Supplier_0687,supplier0687@example.com,0700000687,SupplierAddr_0687_NhaTrang,NhaTrang,Vietnam,TAX000000687,Contact_0687,619303156.00,342,average,blocked,demo_data
Supplier_0688,supplier0688@example.com,0700000688,SupplierAddr_0688_VungTau,VungTau,Vietnam,TAX000000688,Contact_0688,487117999.00,366,poor,active,demo_data
Supplier_0689,supplier0689@example.com,0700000689,SupplierAddr_0689_BinhDuong,BinhDuong,Vietnam,TAX000000689,Contact_0689,1519534003.00,43,excellent,inactive,demo_data
Supplier_0690,supplier0690@example.com,0700000690,SupplierAddr_0690_BacNinh,BacNinh,Vietnam,TAX000000690,Contact_0690,831520945.00,223,good,blocked,demo_data
Supplier_0691,supplier0691@example.com,0700000691,SupplierAddr_0691_HaNoi,HaNoi,Vietnam,TAX000000691,Contact_0691,603203028.00,350,average,active,demo_data
Supplier_0692,supplier0692@example.com,0700000692,SupplierAddr_0692_HoChiMinh,HoChiMinh,Vietnam,TAX000000692,Contact_0692,874475444.00,387,poor,inactive,demo_data
Supplier_0693,supplier0693@example.com,0700000693,SupplierAddr_0693_DaNang,DaNang,Vietnam,TAX000000693,Contact_0693,1622706528.00,94,excellent,blocked,demo_data
Supplier_0694,supplier0694@example.com,0700000694,SupplierAddr_0694_HaiPhong,HaiPhong,Vietnam,TAX000000694,Contact_0694,707836726.00,13,good,active,demo_data
Supplier_0695,supplier0695@example.com,0700000695,SupplierAddr_0695_CanTho,CanTho,Vietnam,TAX000000695,Contact_0695,729094411.00,199,average,inactive,demo_data
Supplier_0696,supplier0696@example.com,0700000696,SupplierAddr_0696_Hue,Hue,Vietnam,TAX000000696,Contact_0696,2063142139.00,110,poor,blocked,demo_data
Supplier_0697,supplier0697@example.com,0700000697,SupplierAddr_0697_NhaTrang,NhaTrang,Vietnam,TAX000000697,Contact_0697,2200012282.00,184,excellent,active,demo_data
Supplier_0698,supplier0698@example.com,0700000698,SupplierAddr_0698_VungTau,VungTau,Vietnam,TAX000000698,Contact_0698,1407479488.00,216,good,inactive,demo_data
Supplier_0699,supplier0699@example.com,0700000699,SupplierAddr_0699_BinhDuong,BinhDuong,Vietnam,TAX000000699,Contact_0699,211289787.00,11,average,blocked,demo_data
Supplier_0700,supplier0700@example.com,0700000700,SupplierAddr_0700_BacNinh,BacNinh,Vietnam,TAX000000700,Contact_0700,1124861898.00,251,poor,active,demo_data
Supplier_0701,supplier0701@example.com,0700000701,SupplierAddr_0701_HaNoi,HaNoi,Vietnam,TAX000000701,Contact_0701,502625051.00,383,excellent,inactive,demo_data
Supplier_0702,supplier0702@example.com,0700000702,SupplierAddr_0702_HoChiMinh,HoChiMinh,Vietnam,TAX000000702,Contact_0702,1496475292.00,11,good,blocked,demo_data
Supplier_0703,supplier0703@example.com,0700000703,SupplierAddr_0703_DaNang,DaNang,Vietnam,TAX000000703,Contact_0703,1141979694.00,67,average,active,demo_data
Supplier_0704,supplier0704@example.com,0700000704,SupplierAddr_0704_HaiPhong,HaiPhong,Vietnam,TAX000000704,Contact_0704,1890659923.00,96,poor,inactive,demo_data
Supplier_0705,supplier0705@example.com,0700000705,SupplierAddr_0705_CanTho,CanTho,Vietnam,TAX000000705,Contact_0705,940091790.00,321,excellent,blocked,demo_data
Supplier_0706,supplier0706@example.com,0700000706,SupplierAddr_0706_Hue,Hue,Vietnam,TAX000000706,Contact_0706,1541663083.00,222,good,active,demo_data
Supplier_0707,supplier0707@example.com,0700000707,SupplierAddr_0707_NhaTrang,NhaTrang,Vietnam,TAX000000707,Contact_0707,100343354.00,51,average,inactive,demo_data
Supplier_0708,supplier0708@example.com,0700000708,SupplierAddr_0708_VungTau,VungTau,Vietnam,TAX000000708,Contact_0708,944340597.00,280,poor,blocked,demo_data
Supplier_0709,supplier0709@example.com,0700000709,SupplierAddr_0709_BinhDuong,BinhDuong,Vietnam,TAX000000709,Contact_0709,1731297881.00,111,excellent,active,demo_data
Supplier_0710,supplier0710@example.com,0700000710,SupplierAddr_0710_BacNinh,BacNinh,Vietnam,TAX000000710,Contact_0710,2166956610.00,352,good,inactive,demo_data
Supplier_0711,supplier0711@example.com,0700000711,SupplierAddr_0711_HaNoi,HaNoi,Vietnam,TAX000000711,Contact_0711,1325559780.00,92,average,blocked,demo_data
Supplier_0712,supplier0712@example.com,0700000712,SupplierAddr_0712_HoChiMinh,HoChiMinh,Vietnam,TAX000000712,Contact_0712,1519567113.00,364,poor,active,demo_data
Supplier_0713,supplier0713@example.com,0700000713,SupplierAddr_0713_DaNang,DaNang,Vietnam,TAX000000713,Contact_0713,1609727396.00,201,excellent,inactive,demo_data
Supplier_0714,supplier0714@example.com,0700000714,SupplierAddr_0714_HaiPhong,HaiPhong,Vietnam,TAX000000714,Contact_0714,1789470291.00,75,good,blocked,demo_data
Supplier_0715,supplier0715@example.com,0700000715,SupplierAddr_0715_CanTho,CanTho,Vietnam,TAX000000715,Contact_0715,1643281246.00,241,average,active,demo_data
Supplier_0716,supplier0716@example.com,0700000716,SupplierAddr_0716_Hue,Hue,Vietnam,TAX000000716,Contact_0716,1558361918.00,290,poor,inactive,demo_data
Supplier_0717,supplier0717@example.com,0700000717,SupplierAddr_0717_NhaTrang,NhaTrang,Vietnam,TAX000000717,Contact_0717,1637237686.00,326,excellent,blocked,demo_data
Supplier_0718,supplier0718@example.com,0700000718,SupplierAddr_0718_VungTau,VungTau,Vietnam,TAX000000718,Contact_0718,1834010601.00,342,good,active,demo_data
Supplier_0719,supplier0719@example.com,0700000719,SupplierAddr_0719_BinhDuong,BinhDuong,Vietnam,TAX000000719,Contact_0719,2176346482.00,350,average,inactive,demo_data
Supplier_0720,supplier0720@example.com,0700000720,SupplierAddr_0720_BacNinh,BacNinh,Vietnam,TAX000000720,Contact_0720,1813532097.00,227,poor,blocked,demo_data
Supplier_0721,supplier0721@example.com,0700000721,SupplierAddr_0721_HaNoi,HaNoi,Vietnam,TAX000000721,Contact_0721,1859581809.00,163,excellent,active,demo_data
Supplier_0722,supplier0722@example.com,0700000722,SupplierAddr_0722_HoChiMinh,HoChiMinh,Vietnam,TAX000000722,Contact_0722,1714703431.00,278,good,inactive,demo_data
Supplier_0723,supplier0723@example.com,0700000723,SupplierAddr_0723_DaNang,DaNang,Vietnam,TAX000000723,Contact_0723,1832973735.00,139,average,blocked,demo_data
Supplier_0724,supplier0724@example.com,0700000724,SupplierAddr_0724_HaiPhong,HaiPhong,Vietnam,TAX000000724,Contact_0724,1453799057.00,84,poor,active,demo_data
Supplier_0725,supplier0725@example.com,0700000725,SupplierAddr_0725_CanTho,CanTho,Vietnam,TAX000000725,Contact_0725,1738900049.00,54,excellent,inactive,demo_data
Supplier_0726,supplier0726@example.com,0700000726,SupplierAddr_0726_Hue,Hue,Vietnam,TAX000000726,Contact_0726,227768562.00,234,good,blocked,demo_data
Supplier_0727,supplier0727@example.com,0700000727,SupplierAddr_0727_NhaTrang,NhaTrang,Vietnam,TAX000000727,Contact_0727,1410099792.00,66,average,active,demo_data
Supplier_0728,supplier0728@example.com,0700000728,SupplierAddr_0728_VungTau,VungTau,Vietnam,TAX000000728,Contact_0728,130713005.00,288,poor,inactive,demo_data
Supplier_0729,supplier0729@example.com,0700000729,SupplierAddr_0729_BinhDuong,BinhDuong,Vietnam,TAX000000729,Contact_0729,738604303.00,230,excellent,blocked,demo_data
Supplier_0730,supplier0730@example.com,0700000730,SupplierAddr_0730_BacNinh,BacNinh,Vietnam,TAX000000730,Contact_0730,833138508.00,139,good,active,demo_data
Supplier_0731,supplier0731@example.com,0700000731,SupplierAddr_0731_HaNoi,HaNoi,Vietnam,TAX000000731,Contact_0731,920791924.00,361,average,inactive,demo_data
Supplier_0732,supplier0732@example.com,0700000732,SupplierAddr_0732_HoChiMinh,HoChiMinh,Vietnam,TAX000000732,Contact_0732,2174719240.00,179,poor,blocked,demo_data
Supplier_0733,supplier0733@example.com,0700000733,SupplierAddr_0733_DaNang,DaNang,Vietnam,TAX000000733,Contact_0733,1262540197.00,220,excellent,active,demo_data
Supplier_0734,supplier0734@example.com,0700000734,SupplierAddr_0734_HaiPhong,HaiPhong,Vietnam,TAX000000734,Contact_0734,1490150487.00,176,good,inactive,demo_data
Supplier_0735,supplier0735@example.com,0700000735,SupplierAddr_0735_CanTho,CanTho,Vietnam,TAX000000735,Contact_0735,1127055303.00,274,average,blocked,demo_data
Supplier_0736,supplier0736@example.com,0700000736,SupplierAddr_0736_Hue,Hue,Vietnam,TAX000000736,Contact_0736,600745926.00,330,poor,active,demo_data
Supplier_0737,supplier0737@example.com,0700000737,SupplierAddr_0737_NhaTrang,NhaTrang,Vietnam,TAX000000737,Contact_0737,2184442267.00,318,excellent,inactive,demo_data
Supplier_0738,supplier0738@example.com,0700000738,SupplierAddr_0738_VungTau,VungTau,Vietnam,TAX000000738,Contact_0738,426746451.00,365,good,blocked,demo_data
Supplier_0739,supplier0739@example.com,0700000739,SupplierAddr_0739_BinhDuong,BinhDuong,Vietnam,TAX000000739,Contact_0739,373874394.00,125,average,active,demo_data
Supplier_0740,supplier0740@example.com,0700000740,SupplierAddr_0740_BacNinh,BacNinh,Vietnam,TAX000000740,Contact_0740,634580157.00,368,poor,inactive,demo_data
Supplier_0741,supplier0741@example.com,0700000741,SupplierAddr_0741_HaNoi,HaNoi,Vietnam,TAX000000741,Contact_0741,1113102026.00,225,excellent,blocked,demo_data
Supplier_0742,supplier0742@example.com,0700000742,SupplierAddr_0742_HoChiMinh,HoChiMinh,Vietnam,TAX000000742,Contact_0742,1250592189.00,185,good,active,demo_data
Supplier_0743,supplier0743@example.com,0700000743,SupplierAddr_0743_DaNang,DaNang,Vietnam,TAX000000743,Contact_0743,1455465930.00,243,average,inactive,demo_data
Supplier_0744,supplier0744@example.com,0700000744,SupplierAddr_0744_HaiPhong,HaiPhong,Vietnam,TAX000000744,Contact_0744,1371198048.00,264,poor,blocked,demo_data
Supplier_0745,supplier0745@example.com,0700000745,SupplierAddr_0745_CanTho,CanTho,Vietnam,TAX000000745,Contact_0745,700167070.00,238,excellent,active,demo_data
Supplier_0746,supplier0746@example.com,0700000746,SupplierAddr_0746_Hue,Hue,Vietnam,TAX000000746,Contact_0746,401063438.00,161,good,inactive,demo_data
Supplier_0747,supplier0747@example.com,0700000747,SupplierAddr_0747_NhaTrang,NhaTrang,Vietnam,TAX000000747,Contact_0747,1390290307.00,52,average,blocked,demo_data
Supplier_0748,supplier0748@example.com,0700000748,SupplierAddr_0748_VungTau,VungTau,Vietnam,TAX000000748,Contact_0748,372294322.00,359,poor,active,demo_data
Supplier_0749,supplier0749@example.com,0700000749,SupplierAddr_0749_BinhDuong,BinhDuong,Vietnam,TAX000000749,Contact_0749,2046754308.00,62,excellent,inactive,demo_data
Supplier_0750,supplier0750@example.com,0700000750,SupplierAddr_0750_BacNinh,BacNinh,Vietnam,TAX000000750,Contact_0750,2019767696.00,182,good,blocked,demo_data
Supplier_0751,supplier0751@example.com,0700000751,SupplierAddr_0751_HaNoi,HaNoi,Vietnam,TAX000000751,Contact_0751,2339667192.00,242,average,active,demo_data
Supplier_0752,supplier0752@example.com,0700000752,SupplierAddr_0752_HoChiMinh,HoChiMinh,Vietnam,TAX000000752,Contact_0752,1566576658.00,77,poor,inactive,demo_data
Supplier_0753,supplier0753@example.com,0700000753,SupplierAddr_0753_DaNang,DaNang,Vietnam,TAX000000753,Contact_0753,372975643.00,288,excellent,blocked,demo_data
Supplier_0754,supplier0754@example.com,0700000754,SupplierAddr_0754_HaiPhong,HaiPhong,Vietnam,TAX000000754,Contact_0754,2219406639.00,90,good,active,demo_data
Supplier_0755,supplier0755@example.com,0700000755,SupplierAddr_0755_CanTho,CanTho,Vietnam,TAX000000755,Contact_0755,475705544.00,230,average,inactive,demo_data
Supplier_0756,supplier0756@example.com,0700000756,SupplierAddr_0756_Hue,Hue,Vietnam,TAX000000756,Contact_0756,1299058298.00,52,poor,blocked,demo_data
Supplier_0757,supplier0757@example.com,0700000757,SupplierAddr_0757_NhaTrang,NhaTrang,Vietnam,TAX000000757,Contact_0757,454266649.00,200,excellent,active,demo_data
Supplier_0758,supplier0758@example.com,0700000758,SupplierAddr_0758_VungTau,VungTau,Vietnam,TAX000000758,Contact_0758,463259677.00,266,good,inactive,demo_data
Supplier_0759,supplier0759@example.com,0700000759,SupplierAddr_0759_BinhDuong,BinhDuong,Vietnam,TAX000000759,Contact_0759,841065672.00,200,average,blocked,demo_data
Supplier_0760,supplier0760@example.com,0700000760,SupplierAddr_0760_BacNinh,BacNinh,Vietnam,TAX000000760,Contact_0760,1171951598.00,210,poor,active,demo_data
Supplier_0761,supplier0761@example.com,0700000761,SupplierAddr_0761_HaNoi,HaNoi,Vietnam,TAX000000761,Contact_0761,795049207.00,57,excellent,inactive,demo_data
Supplier_0762,supplier0762@example.com,0700000762,SupplierAddr_0762_HoChiMinh,HoChiMinh,Vietnam,TAX000000762,Contact_0762,1922234870.00,250,good,blocked,demo_data
Supplier_0763,supplier0763@example.com,0700000763,SupplierAddr_0763_DaNang,DaNang,Vietnam,TAX000000763,Contact_0763,565090728.00,83,average,active,demo_data
Supplier_0764,supplier0764@example.com,0700000764,SupplierAddr_0764_HaiPhong,HaiPhong,Vietnam,TAX000000764,Contact_0764,1979765417.00,175,poor,inactive,demo_data
Supplier_0765,supplier0765@example.com,0700000765,SupplierAddr_0765_CanTho,CanTho,Vietnam,TAX000000765,Contact_0765,426293573.00,292,excellent,blocked,demo_data
Supplier_0766,supplier0766@example.com,0700000766,SupplierAddr_0766_Hue,Hue,Vietnam,TAX000000766,Contact_0766,317797629.00,384,good,active,demo_data
Supplier_0767,supplier0767@example.com,0700000767,SupplierAddr_0767_NhaTrang,NhaTrang,Vietnam,TAX000000767,Contact_0767,1658539581.00,392,average,inactive,demo_data
Supplier_0768,supplier0768@example.com,0700000768,SupplierAddr_0768_VungTau,VungTau,Vietnam,TAX000000768,Contact_0768,1180623648.00,56,poor,blocked,demo_data
Supplier_0769,supplier0769@example.com,0700000769,SupplierAddr_0769_BinhDuong,BinhDuong,Vietnam,TAX000000769,Contact_0769,2326248141.00,165,excellent,active,demo_data
Supplier_0770,supplier0770@example.com,0700000770,SupplierAddr_0770_BacNinh,BacNinh,Vietnam,TAX000000770,Contact_0770,1984985890.00,278,good,inactive,demo_data
Supplier_0771,supplier0771@example.com,0700000771,SupplierAddr_0771_HaNoi,HaNoi,Vietnam,TAX000000771,Contact_0771,1285680801.00,199,average,blocked,demo_data
Supplier_0772,supplier0772@example.com,0700000772,SupplierAddr_0772_HoChiMinh,HoChiMinh,Vietnam,TAX000000772,Contact_0772,2018974801.00,142,poor,active,demo_data
Supplier_0773,supplier0773@example.com,0700000773,SupplierAddr_0773_DaNang,DaNang,Vietnam,TAX000000773,Contact_0773,591902334.00,242,excellent,inactive,demo_data
Supplier_0774,supplier0774@example.com,0700000774,SupplierAddr_0774_HaiPhong,HaiPhong,Vietnam,TAX000000774,Contact_0774,607263626.00,146,good,blocked,demo_data
Supplier_0775,supplier0775@example.com,0700000775,SupplierAddr_0775_CanTho,CanTho,Vietnam,TAX000000775,Contact_0775,223725105.00,357,average,active,demo_data
Supplier_0776,supplier0776@example.com,0700000776,SupplierAddr_0776_Hue,Hue,Vietnam,TAX000000776,Contact_0776,2267366996.00,236,poor,inactive,demo_data
Supplier_0777,supplier0777@example.com,0700000777,SupplierAddr_0777_NhaTrang,NhaTrang,Vietnam,TAX000000777,Contact_0777,968306785.00,112,excellent,blocked,demo_data
Supplier_0778,supplier0778@example.com,0700000778,SupplierAddr_0778_VungTau,VungTau,Vietnam,TAX000000778,Contact_0778,2089962023.00,157,good,active,demo_data
Supplier_0779,supplier0779@example.com,0700000779,SupplierAddr_0779_BinhDuong,BinhDuong,Vietnam,TAX000000779,Contact_0779,266600806.00,23,average,inactive,demo_data
Supplier_0780,supplier0780@example.com,0700000780,SupplierAddr_0780_BacNinh,BacNinh,Vietnam,TAX000000780,Contact_0780,2159288401.00,249,poor,blocked,demo_data
Supplier_0781,supplier0781@example.com,0700000781,SupplierAddr_0781_HaNoi,HaNoi,Vietnam,TAX000000781,Contact_0781,1152527125.00,13,excellent,active,demo_data
Supplier_0782,supplier0782@example.com,0700000782,SupplierAddr_0782_HoChiMinh,HoChiMinh,Vietnam,TAX000000782,Contact_0782,2056059005.00,71,good,inactive,demo_data
Supplier_0783,supplier0783@example.com,0700000783,SupplierAddr_0783_DaNang,DaNang,Vietnam,TAX000000783,Contact_0783,370144441.00,92,average,blocked,demo_data
Supplier_0784,supplier0784@example.com,0700000784,SupplierAddr_0784_HaiPhong,HaiPhong,Vietnam,TAX000000784,Contact_0784,126276714.00,73,poor,active,demo_data
Supplier_0785,supplier0785@example.com,0700000785,SupplierAddr_0785_CanTho,CanTho,Vietnam,TAX000000785,Contact_0785,507808206.00,370,excellent,inactive,demo_data
Supplier_0786,supplier0786@example.com,0700000786,SupplierAddr_0786_Hue,Hue,Vietnam,TAX000000786,Contact_0786,993489164.00,222,good,blocked,demo_data
Supplier_0787,supplier0787@example.com,0700000787,SupplierAddr_0787_NhaTrang,NhaTrang,Vietnam,TAX000000787,Contact_0787,2004002384.00,240,average,active,demo_data
Supplier_0788,supplier0788@example.com,0700000788,SupplierAddr_0788_VungTau,VungTau,Vietnam,TAX000000788,Contact_0788,737706474.00,298,poor,inactive,demo_data
Supplier_0789,supplier0789@example.com,0700000789,SupplierAddr_0789_BinhDuong,BinhDuong,Vietnam,TAX000000789,Contact_0789,687022916.00,22,excellent,blocked,demo_data
Supplier_0790,supplier0790@example.com,0700000790,SupplierAddr_0790_BacNinh,BacNinh,Vietnam,TAX000000790,Contact_0790,1840089659.00,271,good,active,demo_data
Supplier_0791,supplier0791@example.com,0700000791,SupplierAddr_0791_HaNoi,HaNoi,Vietnam,TAX000000791,Contact_0791,590560700.00,3,average,inactive,demo_data
Supplier_0792,supplier0792@example.com,0700000792,SupplierAddr_0792_HoChiMinh,HoChiMinh,Vietnam,TAX000000792,Contact_0792,960824810.00,75,poor,blocked,demo_data
Supplier_0793,supplier0793@example.com,0700000793,SupplierAddr_0793_DaNang,DaNang,Vietnam,TAX000000793,Contact_0793,2005637416.00,35,excellent,active,demo_data
Supplier_0794,supplier0794@example.com,0700000794,SupplierAddr_0794_HaiPhong,HaiPhong,Vietnam,TAX000000794,Contact_0794,1716881820.00,326,good,inactive,demo_data
Supplier_0795,supplier0795@example.com,0700000795,SupplierAddr_0795_CanTho,CanTho,Vietnam,TAX000000795,Contact_0795,913197339.00,29,average,blocked,demo_data
Supplier_0796,supplier0796@example.com,0700000796,SupplierAddr_0796_Hue,Hue,Vietnam,TAX000000796,Contact_0796,2241643280.00,165,poor,active,demo_data
Supplier_0797,supplier0797@example.com,0700000797,SupplierAddr_0797_NhaTrang,NhaTrang,Vietnam,TAX000000797,Contact_0797,1722864579.00,233,excellent,inactive,demo_data
Supplier_0798,supplier0798@example.com,0700000798,SupplierAddr_0798_VungTau,VungTau,Vietnam,TAX000000798,Contact_0798,1203105389.00,226,good,blocked,demo_data
Supplier_0799,supplier0799@example.com,0700000799,SupplierAddr_0799_BinhDuong,BinhDuong,Vietnam,TAX000000799,Contact_0799,2258063185.00,348,average,active,demo_data
Supplier_0800,supplier0800@example.com,0700000800,SupplierAddr_0800_BacNinh,BacNinh,Vietnam,TAX000000800,Contact_0800,1340319956.00,392,poor,inactive,demo_data
Supplier_0801,supplier0801@example.com,0700000801,SupplierAddr_0801_HaNoi,HaNoi,Vietnam,TAX000000801,Contact_0801,1162967535.00,61,excellent,blocked,demo_data
Supplier_0802,supplier0802@example.com,0700000802,SupplierAddr_0802_HoChiMinh,HoChiMinh,Vietnam,TAX000000802,Contact_0802,1461014669.00,95,good,active,demo_data
Supplier_0803,supplier0803@example.com,0700000803,SupplierAddr_0803_DaNang,DaNang,Vietnam,TAX000000803,Contact_0803,468643165.00,140,average,inactive,demo_data
Supplier_0804,supplier0804@example.com,0700000804,SupplierAddr_0804_HaiPhong,HaiPhong,Vietnam,TAX000000804,Contact_0804,1852870377.00,198,poor,blocked,demo_data
Supplier_0805,supplier0805@example.com,0700000805,SupplierAddr_0805_CanTho,CanTho,Vietnam,TAX000000805,Contact_0805,1908517470.00,137,excellent,active,demo_data
Supplier_0806,supplier0806@example.com,0700000806,SupplierAddr_0806_Hue,Hue,Vietnam,TAX000000806,Contact_0806,379718764.00,354,good,inactive,demo_data
Supplier_0807,supplier0807@example.com,0700000807,SupplierAddr_0807_NhaTrang,NhaTrang,Vietnam,TAX000000807,Contact_0807,1628278015.00,153,average,blocked,demo_data
Supplier_0808,supplier0808@example.com,0700000808,SupplierAddr_0808_VungTau,VungTau,Vietnam,TAX000000808,Contact_0808,1921695078.00,136,poor,active,demo_data
Supplier_0809,supplier0809@example.com,0700000809,SupplierAddr_0809_BinhDuong,BinhDuong,Vietnam,TAX000000809,Contact_0809,1183376151.00,300,excellent,inactive,demo_data
Supplier_0810,supplier0810@example.com,0700000810,SupplierAddr_0810_BacNinh,BacNinh,Vietnam,TAX000000810,Contact_0810,1928793974.00,268,good,blocked,demo_data
Supplier_0811,supplier0811@example.com,0700000811,SupplierAddr_0811_HaNoi,HaNoi,Vietnam,TAX000000811,Contact_0811,2215881122.00,366,average,active,demo_data
