warehouse_code,name,location,city,country,manager,phone,email,capacity,current_stock,type,status,notes
WH-0668,Warehouse_0668,Loc_WH-0668_VungTau,VungTau,Vietnam,Manager_0028,0600000668,warehouse0668@example.com,5408,2402,retail,inactive,demo_data
WH-0669,Warehouse_0669,Loc_WH-0669_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000669,warehouse0669@example.com,5649,2539,main,maintenance,demo_data
WH-0670,Warehouse_0670,Loc_WH-0670_BacNinh,BacNinh,Vietnam,Manager_0030,0600000670,warehouse0670@example.com,15557,2563,regional,active,demo_data
WH-0671,Warehouse_0671,Loc_WH-0671_HaNoi,HaNoi,Vietnam,Manager_0031,0600000671,warehouse0671@example.com,12071,5464,distribution,inactive,demo_data
WH-0672,Warehouse_0672,Loc_WH-0672_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000672,warehouse0672@example.com,10476,5573,retail,maintenance,demo_data
WH-0673,Warehouse_0673,Loc_WH-0673_DaNang,DaNang,Vietnam,Manager_0033,0600000673,warehouse0673@example.com,10789,8049,main,active,demo_data
WH-0674,Warehouse_0674,Loc_WH-0674_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000674,warehouse0674@example.com,4192,43,regional,inactive,demo_data
WH-0675,Warehouse_0675,Loc_WH-0675_CanTho,CanTho,Vietnam,Manager_0035,0600000675,warehouse0675@example.com,7340,6648,distribution,maintenance,demo_data
WH-0676,Warehouse_0676,Loc_WH-0676_Hue,Hue,Vietnam,Manager_0036,0600000676,warehouse0676@example.com,19881,18001,retail,active,demo_data
WH-0677,Warehouse_0677,Loc_WH-0677_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000677,warehouse0677@example.com,19469,12917,main,inactive,demo_data
WH-0678,Warehouse_0678,Loc_WH-0678_VungTau,VungTau,Vietnam,Manager_0038,0600000678,warehouse0678@example.com,9380,9085,regional,maintenance,demo_data
WH-0679,Warehouse_0679,Loc_WH-0679_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000679,warehouse0679@example.com,7766,4691,distribution,active,demo_data
WH-0680,Warehouse_0680,Loc_WH-0680_BacNinh,BacNinh,Vietnam,Manager_0040,0600000680,warehouse0680@example.com,3677,1542,retail,inactive,demo_data
WH-0681,Warehouse_0681,Loc_WH-0681_HaNoi,HaNoi,Vietnam,Manager_0001,0600000681,warehouse0681@example.com,7155,3447,main,maintenance,demo_data
WH-0682,Warehouse_0682,Loc_WH-0682_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000682,warehouse0682@example.com,14839,1525,regional,active,demo_data
WH-0683,Warehouse_0683,Loc_WH-0683_DaNang,DaNang,Vietnam,Manager_0003,0600000683,warehouse0683@example.com,8194,7936,distribution,inactive,demo_data
WH-0684,Warehouse_0684,Loc_WH-0684_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000684,warehouse0684@example.com,9653,916,retail,maintenance,demo_data
WH-0685,Warehouse_0685,Loc_WH-0685_CanTho,CanTho,Vietnam,Manager_0005,0600000685,warehouse0685@example.com,739,237,main,active,demo_data
WH-0686,Warehouse_0686,Loc_WH-0686_Hue,Hue,Vietnam,Manager_0006,0600000686,warehouse0686@example.com,16034,6142,regional,inactive,demo_data
WH-0687,Warehouse_0687,Loc_WH-0687_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000687,warehouse0687@example.com,17484,15518,distribution,maintenance,demo_data
WH-0688,Warehouse_0688,Loc_WH-0688_VungTau,VungTau,Vietnam,Manager_0008,0600000688,warehouse0688@example.com,8103,6031,retail,active,demo_data
WH-0689,Warehouse_0689,Loc_WH-0689_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000689,warehouse0689@example.com,7581,4287,main,inactive,demo_data
WH-0690,Warehouse_0690,Loc_WH-0690_BacNinh,BacNinh,Vietnam,Manager_0010,0600000690,warehouse0690@example.com,5968,3621,regional,maintenance,demo_data
WH-0691,Warehouse_0691,Loc_WH-0691_HaNoi,HaNoi,Vietnam,Manager_0011,0600000691,warehouse0691@example.com,6640,5060,distribution,active,demo_data
WH-0692,Warehouse_0692,Loc_WH-0692_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000692,warehouse0692@example.com,18431,13234,retail,inactive,demo_data
WH-0693,Warehouse_0693,Loc_WH-0693_DaNang,DaNang,Vietnam,Manager_0013,0600000693,warehouse0693@example.com,9180,4880,main,maintenance,demo_data
WH-0694,Warehouse_0694,Loc_WH-0694_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000694,warehouse0694@example.com,6253,2721,regional,active,demo_data
WH-0695,Warehouse_0695,Loc_WH-0695_CanTho,CanTho,Vietnam,Manager_0015,0600000695,warehouse0695@example.com,14440,5473,distribution,inactive,demo_data
WH-0696,Warehouse_0696,Loc_WH-0696_Hue,Hue,Vietnam,Manager_0016,0600000696,warehouse0696@example.com,836,472,retail,maintenance,demo_data
WH-0697,Warehouse_0697,Loc_WH-0697_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000697,warehouse0697@example.com,6054,4012,main,active,demo_data
WH-0698,Warehouse_0698,Loc_WH-0698_VungTau,VungTau,Vietnam,Manager_0018,0600000698,warehouse0698@example.com,6401,13,regional,inactive,demo_data
WH-0699,Warehouse_0699,Loc_WH-0699_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000699,warehouse0699@example.com,11840,1408,distribution,maintenance,demo_data
WH-0700,Warehouse_0700,Loc_WH-0700_BacNinh,BacNinh,Vietnam,Manager_0020,0600000700,warehouse0700@example.com,14393,14090,retail,active,demo_data
WH-0701,Warehouse_0701,Loc_WH-0701_HaNoi,HaNoi,Vietnam,Manager_0021,0600000701,warehouse0701@example.com,3122,393,main,inactive,demo_data
WH-0702,Warehouse_0702,Loc_WH-0702_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000702,warehouse0702@example.com,3930,913,regional,maintenance,demo_data
WH-0703,Warehouse_0703,Loc_WH-0703_DaNang,DaNang,Vietnam,Manager_0023,0600000703,warehouse0703@example.com,18793,14081,distribution,active,demo_data
WH-0704,Warehouse_0704,Loc_WH-0704_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000704,warehouse0704@example.com,12469,7324,retail,inactive,demo_data
WH-0705,Warehouse_0705,Loc_WH-0705_CanTho,CanTho,Vietnam,Manager_0025,0600000705,warehouse0705@example.com,18755,13845,main,maintenance,demo_data
WH-0706,Warehouse_0706,Loc_WH-0706_Hue,Hue,Vietnam,Manager_0026,0600000706,warehouse0706@example.com,8044,3436,regional,active,demo_data
WH-0707,Warehouse_0707,Loc_WH-0707_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000707,warehouse0707@example.com,17413,8093,distribution,inactive,demo_data
WH-0708,Warehouse_0708,Loc_WH-0708_VungTau,VungTau,Vietnam,Manager_0028,0600000708,warehouse0708@example.com,4804,2769,retail,maintenance,demo_data
WH-0709,Warehouse_0709,Loc_WH-0709_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000709,warehouse0709@example.com,5581,1457,main,active,demo_data
WH-0710,Warehouse_0710,Loc_WH-0710_BacNinh,BacNinh,Vietnam,Manager_0030,0600000710,warehouse0710@example.com,5314,1861,regional,inactive,demo_data
WH-0711,Warehouse_0711,Loc_WH-0711_HaNoi,HaNoi,Vietnam,Manager_0031,0600000711,warehouse0711@example.com,7622,5974,distribution,maintenance,demo_data
WH-0712,Warehouse_0712,Loc_WH-0712_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000712,warehouse0712@example.com,14117,1695,retail,active,demo_data
WH-0713,Warehouse_0713,Loc_WH-0713_DaNang,DaNang,Vietnam,Manager_0033,0600000713,warehouse0713@example.com,12718,7369,main,inactive,demo_data
WH-0714,Warehouse_0714,Loc_WH-0714_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000714,warehouse0714@example.com,10207,7349,regional,maintenance,demo_data
WH-0715,Warehouse_0715,Loc_WH-0715_CanTho,CanTho,Vietnam,Manager_0035,0600000715,warehouse0715@example.com,6044,2801,distribution,active,demo_data
WH-0716,Warehouse_0716,Loc_WH-0716_Hue,Hue,Vietnam,Manager_0036,0600000716,warehouse0716@example.com,17848,12226,retail,inactive,demo_data
WH-0717,Warehouse_0717,Loc_WH-0717_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000717,warehouse0717@example.com,13305,4406,main,maintenance,demo_data
WH-0718,Warehouse_0718,Loc_WH-0718_VungTau,VungTau,Vietnam,Manager_0038,0600000718,warehouse0718@example.com,3169,2430,regional,active,demo_data
WH-0719,Warehouse_0719,Loc_WH-0719_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000719,warehouse0719@example.com,14643,13155,distribution,inactive,demo_data
WH-0720,Warehouse_0720,Loc_WH-0720_BacNinh,BacNinh,Vietnam,Manager_0040,0600000720,warehouse0720@example.com,12903,2108,retail,maintenance,demo_data
WH-0721,Warehouse_0721,Loc_WH-0721_HaNoi,HaNoi,Vietnam,Manager_0001,0600000721,warehouse0721@example.com,8102,7807,main,active,demo_data
WH-0722,Warehouse_0722,Loc_WH-0722_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000722,warehouse0722@example.com,4303,2645,regional,inactive,demo_data
WH-0723,Warehouse_0723,Loc_WH-0723_DaNang,DaNang,Vietnam,Manager_0003,0600000723,warehouse0723@example.com,14061,3225,distribution,maintenance,demo_data
WH-0724,Warehouse_0724,Loc_WH-0724_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000724,warehouse0724@example.com,1858,1654,retail,active,demo_data
WH-0725,Warehouse_0725,Loc_WH-0725_CanTho,CanTho,Vietnam,Manager_0005,0600000725,warehouse0725@example.com,7030,1212,main,inactive,demo_data
WH-0726,Warehouse_0726,Loc_WH-0726_Hue,Hue,Vietnam,Manager_0006,0600000726,warehouse0726@example.com,10351,3304,regional,maintenance,demo_data
WH-0727,Warehouse_0727,Loc_WH-0727_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000727,warehouse0727@example.com,7737,5823,distribution,active,demo_data
WH-0728,Warehouse_0728,Loc_WH-0728_VungTau,VungTau,Vietnam,Manager_0008,0600000728,warehouse0728@example.com,8597,2174,retail,inactive,demo_data
WH-0729,Warehouse_0729,Loc_WH-0729_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000729,warehouse0729@example.com,6219,4354,main,maintenance,demo_data
WH-0730,Warehouse_0730,Loc_WH-0730_BacNinh,BacNinh,Vietnam,Manager_0010,0600000730,warehouse0730@example.com,15228,4086,regional,active,demo_data
WH-0731,Warehouse_0731,Loc_WH-0731_HaNoi,HaNoi,Vietnam,Manager_0011,0600000731,warehouse0731@example.com,19657,19308,distribution,inactive,demo_data
WH-0732,Warehouse_0732,Loc_WH-0732_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000732,warehouse0732@example.com,15833,11214,retail,maintenance,demo_data
WH-0733,Warehouse_0733,Loc_WH-0733_DaNang,DaNang,Vietnam,Manager_0013,0600000733,warehouse0733@example.com,9642,4916,main,active,demo_data
WH-0734,Warehouse_0734,Loc_WH-0734_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000734,warehouse0734@example.com,11661,9403,regional,inactive,demo_data
WH-0735,Warehouse_0735,Loc_WH-0735_CanTho,CanTho,Vietnam,Manager_0015,0600000735,warehouse0735@example.com,6968,6127,distribution,maintenance,demo_data
WH-0736,Warehouse_0736,Loc_WH-0736_Hue,Hue,Vietnam,Manager_0016,0600000736,warehouse0736@example.com,16122,1894,retail,active,demo_data
WH-0737,Warehouse_0737,Loc_WH-0737_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000737,warehouse0737@example.com,5283,444,main,inactive,demo_data
WH-0738,Warehouse_0738,Loc_WH-0738_VungTau,VungTau,Vietnam,Manager_0018,0600000738,warehouse0738@example.com,16116,4419,regional,maintenance,demo_data
WH-0739,Warehouse_0739,Loc_WH-0739_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000739,warehouse0739@example.com,11842,2200,distribution,active,demo_data
WH-0740,Warehouse_0740,Loc_WH-0740_BacNinh,BacNinh,Vietnam,Manager_0020,0600000740,warehouse0740@example.com,12525,6397,retail,inactive,demo_data
WH-0741,Warehouse_0741,Loc_WH-0741_HaNoi,HaNoi,Vietnam,Manager_0021,0600000741,warehouse0741@example.com,2864,1841,main,maintenance,demo_data
WH-0742,Warehouse_0742,Loc_WH-0742_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000742,warehouse0742@example.com,3421,2456,regional,active,demo_data
WH-0743,Warehouse_0743,Loc_WH-0743_DaNang,DaNang,Vietnam,Manager_0023,0600000743,warehouse0743@example.com,5471,2934,distribution,inactive,demo_data
WH-0744,Warehouse_0744,Loc_WH-0744_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000744,warehouse0744@example.com,1666,408,retail,maintenance,demo_data
WH-0745,Warehouse_0745,Loc_WH-0745_CanTho,CanTho,Vietnam,Manager_0025,0600000745,warehouse0745@example.com,13187,4591,main,active,demo_data
WH-0746,Warehouse_0746,Loc_WH-0746_Hue,Hue,Vietnam,Manager_0026,0600000746,warehouse0746@example.com,19472,11974,regional,inactive,demo_data
WH-0747,Warehouse_0747,Loc_WH-0747_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000747,warehouse0747@example.com,10608,7746,distribution,maintenance,demo_data
WH-0748,Warehouse_0748,Loc_WH-0748_VungTau,VungTau,Vietnam,Manager_0028,0600000748,warehouse0748@example.com,10710,6078,retail,active,demo_data
WH-0749,Warehouse_0749,Loc_WH-0749_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000749,warehouse0749@example.com,5597,4566,main,inactive,demo_data
WH-0750,Warehouse_0750,Loc_WH-0750_BacNinh,BacNinh,Vietnam,Manager_0030,0600000750,warehouse0750@example.com,6241,4117,regional,maintenance,demo_data
WH-0751,Warehouse_0751,Loc_WH-0751_HaNoi,HaNoi,Vietnam,Manager_0031,0600000751,warehouse0751@example.com,4287,3043,distribution,active,demo_data
WH-0752,Warehouse_0752,Loc_WH-0752_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000752,warehouse0752@example.com,7169,2393,retail,inactive,demo_data
WH-0753,Warehouse_0753,Loc_WH-0753_DaNang,DaNang,Vietnam,Manager_0033,0600000753,warehouse0753@example.com,10927,1957,main,maintenance,demo_data
WH-0754,Warehouse_0754,Loc_WH-0754_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000754,warehouse0754@example.com,11381,8594,regional,active,demo_data
WH-0755,Warehouse_0755,Loc_WH-0755_CanTho,CanTho,Vietnam,Manager_0035,0600000755,warehouse0755@example.com,4258,3615,distribution,inactive,demo_data
WH-0756,Warehouse_0756,Loc_WH-0756_Hue,Hue,Vietnam,Manager_0036,0600000756,warehouse0756@example.com,18454,921,retail,maintenance,demo_data
WH-0757,Warehouse_0757,Loc_WH-0757_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000757,warehouse0757@example.com,18195,438,main,active,demo_data
WH-0758,Warehouse_0758,Loc_WH-0758_VungTau,VungTau,Vietnam,Manager_0038,0600000758,warehouse0758@example.com,6890,6151,regional,inactive,demo_data
WH-0759,Warehouse_0759,Loc_WH-0759_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000759,warehouse0759@example.com,13353,11815,distribution,maintenance,demo_data
WH-0760,Warehouse_0760,Loc_WH-0760_BacNinh,BacNinh,Vietnam,Manager_0040,0600000760,warehouse0760@example.com,5694,4327,retail,active,demo_data
WH-0761,Warehouse_0761,Loc_WH-0761_HaNoi,HaNoi,Vietnam,Manager_0001,0600000761,warehouse0761@example.com,2718,661,main,inactive,demo_data
WH-0762,Warehouse_0762,Loc_WH-0762_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000762,warehouse0762@example.com,5553,704,regional,maintenance,demo_data
WH-0763,Warehouse_0763,Loc_WH-0763_DaNang,DaNang,Vietnam,Manager_0003,0600000763,warehouse0763@example.com,16068,2747,distribution,active,demo_data
WH-0764,Warehouse_0764,Loc_WH-0764_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000764,warehouse0764@example.com,8555,7805,retail,inactive,demo_data
WH-0765,Warehouse_0765,Loc_WH-0765_CanTho,CanTho,Vietnam,Manager_0005,0600000765,warehouse0765@example.com,11637,1479,main,maintenance,demo_data
WH-0766,Warehouse_0766,Loc_WH-0766_Hue,Hue,Vietnam,Manager_0006,0600000766,warehouse0766@example.com,19348,2471,regional,active,demo_data
WH-0767,Warehouse_0767,Loc_WH-0767_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000767,warehouse0767@example.com,12962,12808,distribution,inactive,demo_data
WH-0768,Warehouse_0768,Loc_WH-0768_VungTau,VungTau,Vietnam,Manager_0008,0600000768,warehouse0768@example.com,18521,5794,retail,maintenance,demo_data
WH-0769,Warehouse_0769,Loc_WH-0769_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000769,warehouse0769@example.com,1511,295,main,active,demo_data
WH-0770,Warehouse_0770,Loc_WH-0770_BacNinh,BacNinh,Vietnam,Manager_0010,0600000770,warehouse0770@example.com,6388,1652,regional,inactive,demo_data
WH-0771,Warehouse_0771,Loc_WH-0771_HaNoi,HaNoi,Vietnam,Manager_0011,0600000771,warehouse0771@example.com,2468,514,distribution,maintenance,demo_data
WH-0772,Warehouse_0772,Loc_WH-0772_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000772,warehouse0772@example.com,3207,1897,retail,active,demo_data
WH-0773,Warehouse_0773,Loc_WH-0773_DaNang,DaNang,Vietnam,Manager_0013,0600000773,warehouse0773@example.com,9886,6692,main,inactive,demo_data
WH-0774,Warehouse_0774,Loc_WH-0774_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000774,warehouse0774@example.com,6087,1291,regional,maintenance,demo_data
WH-0775,Warehouse_0775,Loc_WH-0775_CanTho,CanTho,Vietnam,Manager_0015,0600000775,warehouse0775@example.com,1200,947,distribution,active,demo_data
WH-0776,Warehouse_0776,Loc_WH-0776_Hue,Hue,Vietnam,Manager_0016,0600000776,warehouse0776@example.com,12145,7939,retail,inactive,demo_data
WH-0777,Warehouse_0777,Loc_WH-0777_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000777,warehouse0777@example.com,11307,851,main,maintenance,demo_data
WH-0778,Warehouse_0778,Loc_WH-0778_VungTau,VungTau,Vietnam,Manager_0018,0600000778,warehouse0778@example.com,17491,8590,regional,active,demo_data
WH-0779,Warehouse_0779,Loc_WH-0779_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000779,warehouse0779@example.com,10815,4542,distribution,inactive,demo_data
WH-0780,Warehouse_0780,Loc_WH-0780_BacNinh,BacNinh,Vietnam,Manager_0020,0600000780,warehouse0780@example.com,18354,2317,retail,maintenance,demo_data
WH-0781,Warehouse_0781,Loc_WH-0781_HaNoi,HaNoi,Vietnam,Manager_0021,0600000781,warehouse0781@example.com,15239,14562,main,active,demo_data
WH-0782,Warehouse_0782,Loc_WH-0782_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000782,warehouse0782@example.com,18075,85,regional,inactive,demo_data
WH-0783,Warehouse_0783,Loc_WH-0783_DaNang,DaNang,Vietnam,Manager_0023,0600000783,warehouse0783@example.com,933,310,distribution,maintenance,demo_data
WH-0784,Warehouse_0784,Loc_WH-0784_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000784,warehouse0784@example.com,3504,2057,retail,active,demo_data
WH-0785,Warehouse_0785,Loc_WH-0785_CanTho,CanTho,Vietnam,Manager_0025,0600000785,warehouse0785@example.com,17699,2744,main,inactive,demo_data
WH-0786,Warehouse_0786,Loc_WH-0786_Hue,Hue,Vietnam,Manager_0026,0600000786,warehouse0786@example.com,6248,5869,regional,maintenance,demo_data
WH-0787,Warehouse_0787,Loc_WH-0787_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000787,warehouse0787@example.com,7628,1926,distribution,active,demo_data
WH-0788,Warehouse_0788,Loc_WH-0788_VungTau,VungTau,Vietnam,Manager_0028,0600000788,warehouse0788@example.com,6636,4655,retail,inactive,demo_data
WH-0789,Warehouse_0789,Loc_WH-0789_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000789,warehouse0789@example.com,19547,6752,main,maintenance,demo_data
WH-0790,Warehouse_0790,Loc_WH-0790_BacNinh,BacNinh,Vietnam,Manager_0030,0600000790,warehouse0790@example.com,524,296,regional,active,demo_data
WH-0791,Warehouse_0791,Loc_WH-0791_HaNoi,HaNoi,Vietnam,Manager_0031,0600000791,warehouse0791@example.com,19080,10252,distribution,inactive,demo_data
WH-0792,Warehouse_0792,Loc_WH-0792_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000792,warehouse0792@example.com,8377,1827,retail,maintenance,demo_data
WH-0793,Warehouse_0793,Loc_WH-0793_DaNang,DaNang,Vietnam,Manager_0033,0600000793,warehouse0793@example.com,11734,10431,main,active,demo_data
WH-0794,Warehouse_0794,Loc_WH-0794_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000794,warehouse0794@example.com,10148,5466,regional,inactive,demo_data
WH-0795,Warehouse_0795,Loc_WH-0795_CanTho,CanTho,Vietnam,Manager_0035,0600000795,warehouse0795@example.com,15989,14048,distribution,maintenance,demo_data
WH-0796,Warehouse_0796,Loc_WH-0796_Hue,Hue,Vietnam,Manager_0036,0600000796,warehouse0796@example.com,16624,5320,retail,active,demo_data
WH-0797,Warehouse_0797,Loc_WH-0797_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000797,warehouse0797@example.com,11708,5351,main,inactive,demo_data
WH-0798,Warehouse_0798,Loc_WH-0798_VungTau,VungTau,Vietnam,Manager_0038,0600000798,warehouse0798@example.com,11010,7077,regional,maintenance,demo_data
WH-0799,Warehouse_0799,Loc_WH-0799_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000799,warehouse0799@example.com,8714,1826,distribution,active,demo_data
WH-0800,Warehouse_0800,Loc_WH-0800_BacNinh,BacNinh,Vietnam,Manager_0040,0600000800,warehouse0800@example.com,1413,1335,retail,inactive,demo_data
WH-0801,Warehouse_0801,Loc_WH-0801_HaNoi,HaNoi,Vietnam,Manager_0001,0600000801,warehouse0801@example.com,17471,8945,main,maintenance,demo_data
WH-0802,Warehouse_0802,Loc_WH-0802_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000802,warehouse0802@example.com,10695,5664,regional,active,demo_data
WH-0803,Warehouse_0803,Loc_WH-0803_DaNang,DaNang,Vietnam,Manager_0003,0600000803,warehouse0803@example.com,1657,1063,distribution,inactive,demo_data
WH-0804,Warehouse_0804,Loc_WH-0804_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000804,warehouse0804@example.com,17237,3274,retail,maintenance,demo_data
WH-0805,Warehouse_0805,Loc_WH-0805_CanTho,CanTho,Vietnam,Manager_0005,0600000805,warehouse0805@example.com,18494,5428,main,active,demo_data
WH-0806,Warehouse_0806,Loc_WH-0806_Hue,Hue,Vietnam,Manager_0006,0600000806,warehouse0806@example.com,3197,1455,regional,inactive,demo_data
WH-0807,Warehouse_0807,Loc_WH-0807_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000807,warehouse0807@example.com,15435,12285,distribution,maintenance,demo_data
WH-0808,Warehouse_0808,Loc_WH-0808_VungTau,VungTau,Vietnam,Manager_0008,0600000808,warehouse0808@example.com,11499,514,retail,active,demo_data
WH-0809,Warehouse_0809,Loc_WH-0809_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000809,warehouse0809@example.com,13101,3596,main,inactive,demo_data
WH-0810,Warehouse_0810,Loc_WH-0810_BacNinh,BacNinh,Vietnam,Manager_0010,0600000810,warehouse0810@example.com,16821,5417,regional,maintenance,demo_data
WH-0811,Warehouse_0811,Loc_WH-0811_HaNoi,HaNoi,Vietnam,Manager_0011,0600000811,warehouse0811@example.com,11913,2030,distribution,active,demo_data
WH-0812,Warehouse_0812,Loc_WH-0812_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000812,warehouse0812@example.com,2241,1249,retail,inactive,demo_data
WH-0813,Warehouse_0813,Loc_WH-0813_DaNang,DaNang,Vietnam,Manager_0013,0600000813,warehouse0813@example.com,11002,3537,main,maintenance,demo_data
WH-0814,Warehouse_0814,Loc_WH-0814_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000814,warehouse0814@example.com,13209,12161,regional,active,demo_data
WH-0815,Warehouse_0815,Loc_WH-0815_CanTho,CanTho,Vietnam,Manager_0015,0600000815,warehouse0815@example.com,6834,2673,distribution,inactive,demo_data
WH-0816,Warehouse_0816,Loc_WH-0816_Hue,Hue,Vietnam,Manager_0016,0600000816,warehouse0816@example.com,14620,4968,retail,maintenance,demo_data
WH-0817,Warehouse_0817,Loc_WH-0817_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000817,warehouse0817@example.com,14817,7560,main,active,demo_data
WH-0818,Warehouse_0818,Loc_WH-0818_VungTau,VungTau,Vietnam,Manager_0018,0600000818,warehouse0818@example.com,2052,717,regional,inactive,demo_data
WH-0819,Warehouse_0819,Loc_WH-0819_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000819,warehouse0819@example.com,4261,4247,distribution,maintenance,demo_data
WH-0820,Warehouse_0820,Loc_WH-0820_BacNinh,BacNinh,Vietnam,Manager_0020,0600000820,warehouse0820@example.com,8460,83,retail,active,demo_data
WH-0821,Warehouse_0821,Loc_WH-0821_HaNoi,HaNoi,Vietnam,Manager_0021,0600000821,warehouse0821@example.com,18663,14919,main,inactive,demo_data
WH-0822,Warehouse_0822,Loc_WH-0822_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000822,warehouse0822@example.com,17208,631,regional,maintenance,demo_data
WH-0823,Warehouse_0823,Loc_WH-0823_DaNang,DaNang,Vietnam,Manager_0023,0600000823,warehouse0823@example.com,17407,14615,distribution,active,demo_data
WH-0824,Warehouse_0824,Loc_WH-0824_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000824,warehouse0824@example.com,15773,6284,retail,inactive,demo_data
WH-0825,Warehouse_0825,Loc_WH-0825_CanTho,CanTho,Vietnam,Manager_0025,0600000825,warehouse0825@example.com,9966,7917,main,maintenance,demo_data
WH-0826,Warehouse_0826,Loc_WH-0826_Hue,Hue,Vietnam,Manager_0026,0600000826,warehouse0826@example.com,14875,2004,regional,active,demo_data
WH-0827,Warehouse_0827,Loc_WH-0827_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000827,warehouse0827@example.com,9843,9812,distribution,inactive,demo_data
WH-0828,Warehouse_0828,Loc_WH-0828_VungTau,VungTau,Vietnam,Manager_0028,0600000828,warehouse0828@example.com,19802,4671,retail,maintenance,demo_data
WH-0829,Warehouse_0829,Loc_WH-0829_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000829,warehouse0829@example.com,3078,474,main,active,demo_data
WH-0830,Warehouse_0830,Loc_WH-0830_BacNinh,BacNinh,Vietnam,Manager_0030,0600000830,warehouse0830@example.com,5037,1000,regional,inactive,demo_data
WH-0831,Warehouse_0831,Loc_WH-0831_HaNoi,HaNoi,Vietnam,Manager_0031,0600000831,warehouse0831@example.com,18529,6571,distribution,maintenance,demo_data
WH-0832,Warehouse_0832,Loc_WH-0832_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000832,warehouse0832@example.com,18774,7799,retail,active,demo_data
WH-0833,Warehouse_0833,Loc_WH-0833_DaNang,DaNang,Vietnam,Manager_0033,0600000833,warehouse0833@example.com,1648,298,main,inactive,demo_data
WH-0834,Warehouse_0834,Loc_WH-0834_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000834,warehouse0834@example.com,8713,3299,regional,maintenance,demo_data
